,word,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
10,marriage,-0.009198482360170583,0.012727026489530112,0.20516250677479228,-0.03164824969248798,0.02493172590538797,0.14023865375347797,0.1046040329818088,-0.48715312589783566,-0.17558731902429636,0.26218368323468816,0.1812556622360373,0.007695413556513099,0.07809411772967984,-0.1549656758801882,-0.1583399698069146
11,death,-0.32248781747892696,-0.2224152514157849,0.2648131439801387,0.07919672738491,-0.09934526633643495,0.12742266391880006,-0.1439121278928533,0.05068544632126377,0.1874957784480196,0.030512314111519844,0.00038254405853425726,0.13225748200901827,-0.010495566090051691,0.18528320122942946,-0.2593932722476757
12,bill,-0.15666274956713425,-0.15174903587216268,-0.05842509772154228,-0.0383767377544682,0.001778898539163888,0.29848755880911926,0.002755482173791631,0.04681700141319349,-0.10390326801213873,0.04764229222703452,-0.054192320477796936,0.1516716075274011,0.2131391196116502,-0.07378471776311096,-0.12519803313301675
13,right,-0.20624784767241272,-0.3886654143399371,-0.02114699285785888,0.30322635822511984,0.21626882677218134,0.03176549445641598,0.04768820152744503,0.048943296891713055,-0.09838445313330742,0.008882273152482302,0.05425308138021622,0.09714444571421486,0.04907778622753463,0.17689332801380928,-0.3196983843576214
14,u,-0.16975552452078535,-0.05735142508432144,0.1017773765085192,0.03933867773967543,-0.10642703093138267,-0.1126418584854275,-0.08888376462716507,0.2645800015363246,-0.18182491400392628,-0.04541746872104917,-0.1338369224193186,-0.07456943153106682,-0.16551983118035,0.38556411825617704,0.34496799746411744
15,say,0.01932948370089457,-0.004354628376155975,0.16806378445002465,-0.08063088044509746,-0.06854611076558431,-0.09676006545776207,-0.06312702277726291,-0.12096305756728958,-0.10461073134911879,0.015217078403094574,0.04068757633881698,0.018498439141947116,-0.011451573376969207,0.08397176696120387,0.20467594111925055
16,federal,0.14191440321361934,0.0063827249978117085,-0.18662941872520317,-0.043926791676633124,0.08643231527035976,0.02841478979308205,0.12535167972550063,0.10479437736097821,0.0724191347422464,0.1119273869309543,-0.07965243881694672,0.0038795244717400056,0.04386722178102916,-0.5177982638380572,0.1026233547694837
17,last,0.02696914552786072,-0.20364564305174104,0.11460703409418446,-0.07866392646342683,-0.050292759232619035,0.006602637157353187,0.056797348485550264,0.012372965899997259,0.06410632086603046,0.02900655112338164,-0.020965929279448254,-0.059170720345293235,0.02864421112634791,-0.05758496591081559,0.13121773000261025
18,immigration,0.09493469301948818,0.06611771110271268,-0.017982303264895874,0.02384379010946688,0.04053264477589696,0.06250424898772934,0.07058393772701323,-0.11114354392826975,-0.058813177195054564,-0.10385535654363261,-0.011823242838997048,0.07988135561314655,-0.03307231769468823,-0.21809433162489597,0.11638589175494823
19,two,0.07047440861458049,0.030271676249448546,-0.11653827475616252,-0.10451879430696015,0.09455281380358894,-0.0557593451071824,0.1530857012932309,-0.15332525546569864,0.06507932125195744,-0.025166533569340736,-0.051581555647118936,-0.06655268614084422,0.028150160025111063,0.18952990263831987,-0.057701538882952645
20,president,0.03531269707973499,0.04863946734810448,-0.29305692146058193,-0.0814482391887476,-0.03137149369680477,0.09805546556663877,-0.16762132057303167,-0.09695923744198204,-0.09437298914686146,-0.12010937189265919,0.029647772635036165,-0.016497600442202387,0.2764744948984453,0.07706558174702682,0.33624169456784264
21,could,-0.03469965150662496,0.19950058338056767,-0.12621459975677313,-0.012251335268525159,0.08841050606514238,0.08760829093433081,-0.01746734181049875,0.2013537885856449,0.09858323686186185,0.011279466065777649,-0.0813173406901179,-0.35063789777288257,-0.07770757308249282,-0.04391211698355212,0.0574719849781614
22,immigrant,0.13255235848628377,-0.2088336013477543,0.19854829904729643,0.16860208801303758,0.006748560100602697,-0.020974147882599874,0.044226321613327214,-0.3091816310701684,0.27392382544371857,0.14647738141949782,0.3294950659925925,0.17030696041657603,-0.051327483714965115,-1.0079703051467457,0.12740630862933647
23,also,-0.2203117879905597,0.08514006511737937,-0.014069645566857721,-0.022435859329891002,-0.04684592259717437,0.009877764895539966,-0.0429885331220901,0.07029158061649321,0.15648027520851998,-0.04273710766351556,0.012152877373091949,-0.045775438208923616,-0.03335677360853091,0.1165149176919597,0.018063587184577626
24,time,-0.1514953124065827,0.101621995822672,-0.00026578584612698043,-0.11446372578176983,-0.02976617672767441,-0.04641670553088346,-0.0022375257545289985,0.18189197720451417,0.05194901741661168,-0.03173568560241453,0.06868347557049723,-0.034727977829505034,0.017154543788721045,-0.0761056325952073,0.06591351827168979
25,gay,0.21748959429046089,-0.27567949970493494,0.07048467800970647,0.12796319722778338,0.006092801231564511,-0.0735681329563937,0.24183664453581216,-0.7239850991710984,-0.17587339720147782,0.026527115506635068,0.12571516311986042,0.27778670654076243,0.1228356208477601,0.12759744193972505,-0.09522283421617911
26,city,-0.11884285400970317,0.022898297357186046,-0.059577190891338304,-0.009530043347710435,0.11277071444161058,0.0955673877240192,0.13151810632949665,-0.250018941615616,-0.0551620105371979,0.06915802487940431,0.0059881939102812325,-0.022342775698852742,0.12432669796177416,-0.00738577053194829,-0.03936783597140089
27,case,0.17329712929410138,0.08337148114249097,0.08773184073665409,0.08802347429356566,0.19274510384329308,-0.09188455976388678,-0.014768695984438312,-0.2523587131473631,-0.018733189125614107,-0.051573078905284335,-0.08408673579034735,-0.020659683830565285,-0.03667321397237669,0.03417528931277101,-0.08860644810300217
28,mr,0.002576661130460233,-0.09702846217299492,-0.1686736772785862,0.025385431924148147,0.01794392443759329,-0.018695676079810326,0.0361416571811957,0.18547580058826452,-0.027973421321798045,-0.03931108348889483,-0.032650895619774876,0.04363564706523592,0.17886839324741555,-0.02455126542210029,-0.08114303419034809
29,issue,-0.09207914503450178,-0.21688934637315968,0.3650341692119114,-0.11934379159514732,0.05316799267011582,-0.021456906485269697,-0.2132252392907685,0.054268179848752256,-0.07739945698213183,-0.03095404059040006,0.013324838618108624,0.15801659918224595,0.20679634047010612,0.09617230207377675,-0.1754324957236553
30,house,-0.0235227653562248,-0.23340350858857248,-0.03266207834635562,-0.0893810953784216,-0.00025040505491696967,0.035181982676177566,-0.07683262199047852,0.026342351259793017,0.08901557004783442,0.14808395889149686,-0.12269579151042656,-0.0051281806808163325,0.28063326699208635,0.15589644620611043,-0.1512771291673095
31,american,-0.0934690261462839,-0.010857689648344118,-0.09720897883856969,0.290759515630534,-0.0753639947724071,-0.12225535132454449,-0.21707786495398762,-0.1662394199618517,-0.05103321185080415,0.02293626791246882,0.18395094820801505,0.2311440593214457,-0.08255238353316205,0.39473391624759596,-0.20746678629009785
32,tobacco,0.18936213849186811,-0.1779471884051134,0.4132021819739537,-0.3911055987194682,0.05460580158860739,0.26397420011065975,0.20185580996179486,-0.9209569645608743,0.036489535196253114,-0.028171484404214766,0.19685167070660486,0.019653481970765295,0.19880525959159848,0.08463805775847215,-0.14125690126092896
33,change,-0.037395194858284374,0.08991090550128537,-0.058222224199150234,-0.1543715575460321,-0.08920322140747738,0.12420054425057334,-0.09712392496749475,-0.10888766652696075,-0.10912083174140857,0.03853449675413685,0.1126731460092496,0.19872908466944725,0.11679661047757385,0.14052418008315723,-0.16704434649864588
34,country,0.029221871873354354,0.012799260782439894,0.09148212399687533,0.17462246362515715,-0.016667336419215868,0.021676941102423578,-0.19104134293159336,-0.21960699500985897,0.08849349583694731,-0.0005290367415885087,0.08085805367396497,-0.18801421456001094,-0.13854199378338738,0.5666290052131643,-0.3113822966586268
35,ban,0.07272175001303462,-0.354800777135644,-0.022274021883635833,-0.0026175577790212407,0.1220477217858692,0.3990264550863864,-0.06511044281116286,-0.06676399685655213,0.0028736926208804228,-0.18158010403348018,-0.20957770331269565,0.22489081768313118,0.17355700266135787,0.013250378858835005,-0.10564321489730877
36,samesex,0.14957873638520566,-0.4630437583587056,0.2432896974922051,0.3408407776992831,0.05860516703933142,0.05160207086718083,-0.24809668008551772,-0.7140255392486645,0.07714243170993987,-0.09059011691072429,0.1095776045909982,0.29382879875895074,0.10602298392049701,0.1555843118101889,-0.07031648567013982
37,national,0.004821004361748077,-0.01301053448457466,0.18217415929367928,0.024438911704247678,-0.11510411842707623,-0.09238211104892452,0.03414115256692583,0.3737395069533508,-0.004790361365081263,-0.1684581130393716,0.09818949012843672,-0.08306989156618577,0.01974031532876344,-0.2801175316990857,0.01968812129314626
38,group,0.03793628738019886,-0.2617812836698907,-0.031645439400313405,0.1883289104994321,0.10100215974219255,0.020673236500793918,-0.060072054986224595,0.010981609475228336,-0.12597313317851547,0.10091895178428927,0.02607973482690322,0.30892589570316914,-0.06346135458817315,-0.1776760331028002,-0.07423748698628085
39,week,0.01134428449408375,0.13965788155140157,-0.2269324725920427,-0.15602522472948913,-0.002701085863995587,-0.03757822853953418,-0.10841807116834794,-0.05797407778595666,0.12675882370244773,0.08827602060595292,-0.034250375746196285,-0.020445884589192168,0.06983314831786805,0.4031439805011622,-0.19468871815817348
40,united,0.01810867477055041,-0.3003305600105564,0.027690639900487615,0.06316071796369309,-0.05561024493356601,-0.048852698115244515,0.04320835356827365,0.12881317684203974,0.04366716110704622,-0.02289615251903073,-0.14573892211652167,-0.08175514264044285,-0.18548196083021878,0.5478128619782613,-0.031795904964825615
41,many,0.10748426753917548,0.06598215872194002,0.04004189715031637,0.03203726270505447,-0.017702578857682755,0.08363422402073527,0.005378443668126148,-0.17685758828026588,-0.047756483131365074,0.10577947321390994,0.007148101569068271,-0.04159483753878766,-0.07601868183291682,0.06103001948193947,-0.14858567842923778
42,county,-0.04083403617634095,0.17010454376908227,-0.0798328197330029,-0.026596916076813946,0.06269833023871317,0.035263699927394476,-0.0052881865032060995,-0.2709522855808144,0.10327490831070578,-0.01123419255957367,-0.014039946317728839,-0.0007454176288821267,0.034165736914001016,-0.14455404559381568,0.18857062701025493
43,day,-0.02495886570360756,-0.06267870959324237,0.16691139553462,0.0379156291358672,-0.0005173947128609256,-0.12934920128943583,0.04660488538559003,-0.20935746127409832,0.13143357937096656,0.11020473358415804,-0.018592405615903536,-0.03968495162168882,-0.044847002958378096,0.1634445739052563,-0.12652880414727463
44,climate,-0.03798251262024099,0.17871099030999388,0.23669040454288956,-0.26997560508792173,0.003827998355951011,-0.015296007142446735,-0.4278141435391934,0.2222824913263425,-0.0016165020819009109,-0.05076862907201733,-0.13474689603552847,0.09924558754212369,0.01420444797865386,0.08622364818082934,0.09701472734247431
45,republican,0.21941136108930603,-0.5297890803788485,0.05786317831190351,-0.20097194863375778,0.013711545215847927,0.15225522891176396,0.09751416803909331,0.09015485161113883,0.08080863361128107,-0.20213815935970608,-0.10120689352993965,0.1208865605193324,0.521750982828691,-0.18852350329386397,-0.13172692494233634
46,first,0.055964834135436556,0.05359163970012066,0.06937438041439609,-0.11675384554530331,0.1615115433774685,-0.03597008276120694,-0.011003416506632087,-0.16580393700511756,0.1368060527761012,0.08388625725062529,0.0586436611672768,-0.08118488719782684,0.04780986858219203,-0.1766691348641611,-0.08020293352339125
47,percent,0.046964349760380025,0.05963997214039613,-0.05397679044887445,0.08217218906552472,-0.050087566227152505,-0.02211678614902083,0.03193186253618391,-0.04635818821008725,-0.012967046537633005,-0.025772466655801594,0.192578264470025,0.21118747876023894,-0.10094481200827791,-0.11131162342089933,-0.20093883707500368
48,weapon,-0.11310668256747063,-0.19141620369231252,-0.03477688227950594,-0.03348835968610528,0.08125951229637922,0.12499461186872618,0.04276667097415626,0.09711400987457602,0.20417898267291604,-0.17480653182055925,-0.03336829706854091,-0.19370597658133967,0.1551301693624256,0.010417474874934206,0.05880750177175505
49,school,-0.1417705788797715,0.06185646503182588,-0.16588841953029557,0.05162642172868622,-0.033499085673068155,-0.04690377913046717,-0.12480543928709101,0.06447576140521546,0.04383220710459483,0.01244069645884429,0.013514263086338251,0.06827249034775941,0.01862737465055865,0.021083198490881916,0.1571384241959755
50,public,0.22528808409494155,-0.12573257461495735,-0.004983001565333911,0.0323442774273947,-0.030498722588545142,0.10339661866178106,-0.030459315689909682,-0.059034190717447206,-0.11455302778001351,0.03931526968347562,0.04301032210412,0.2823748169105963,0.10811822994576668,-0.2990926341253594,-0.1694941517465201
51,control,-0.17073018763666775,-0.15394046741017756,0.05367011968960998,-0.14797039717899876,-0.0652422031635617,0.1605215510625909,0.07684541067221844,0.16729866177212155,-0.06992599683029542,0.0150051961983384,0.08543542849962935,0.10120575309534886,0.16628514507173076,-0.04541256393137728,-0.17304544991049603
52,make,0.1657077513444222,-0.05404767741232025,0.06493317373240864,-0.1505033797303177,0.017616254548293877,0.020314701515403676,0.06204456805901862,-0.13627971046577345,0.05134093092016768,0.10413054432956549,0.17968460614892998,0.11917243335987486,-0.009654884509740473,-0.08068247203079948,-0.35377683980911334
53,official,-0.1237782422976888,0.2551620739197302,-0.37341843186003115,-0.15792001976772402,-0.04947811288669637,-0.0335726615682815,0.2856791083610644,0.14868667659181048,0.1007433541230817,-0.2438244474553321,-0.06920737198447194,-0.1843043230766647,0.01509102274804612,0.15495422394016434,0.27518715121297876
54,senate,-0.11808998700088956,0.3974400349860383,-0.06910716360990302,0.18176911264915122,-0.08758437952787733,-0.037279641574442864,0.011565885938445054,0.1758969461813494,0.1823328503557473,-0.20704286609000125,-0.18640720746698683,-0.22027116580058723,0.22139913411966702,-0.2622118678568546,0.017590314697181572
55,even,-0.04112955237810366,-0.09614176815148472,0.3610078878036129,0.11005303709209176,-0.10293154431018896,-0.039273836944593174,-0.0684505437586954,-0.03163336685754962,-0.193393118434935,0.15215619395092697,0.11051020774855758,-0.12915513095292008,-0.008962027686793682,-0.02000395483628542,-0.002652482283661549
56,judge,-0.12044481340445778,0.3827124708275355,-0.0985006887892314,0.13438976006226142,0.31952283656164804,0.0369657346761337,0.03134510632982111,-0.0358050652685822,-0.10780800400567155,-0.1720848193178629,-0.3612445227144136,-0.15400774141746779,-0.21112328601525068,0.04328580143721557,0.3127972310383002
57,government,-0.027519012656703968,0.15427475462999105,-0.09116415308676959,-0.09324396063575283,0.025686235876869218,-0.03580599370918941,0.056430349281916085,0.19099751436764328,-0.0008237564608932397,-0.13342888426898217,-0.10225066356083082,-0.08474259312495251,-0.06036849333785036,0.31269897896463317,-0.11074032227913462
58,legal,-0.007452704997746369,-0.03774113428808222,-0.3275040533115183,0.08357372395881285,0.29628996698926763,0.17793083335717055,-0.27388929900157044,-0.23866301575531151,-0.14336785173592664,-0.019655898651428857,-0.09569367031059522,0.2233559888129167,0.04609166811910352,0.46620728779132564,-0.14948184097641906
59,illegal,0.044372172716257006,-0.04975314672092178,-0.4633205825690911,0.023587234085842367,0.18652303197766423,0.1365731362854375,0.27759665127526134,0.1802610903347972,-0.15803593123508097,-0.13602134210579547,-0.27608574553625786,0.1024756148868673,0.13611818280947965,0.06365157793463354,-0.06794194413915282
60,like,0.08890521747613021,0.15246163490276313,-0.1250316400880764,-0.12236556280152992,-0.09466831322987321,-0.01047945262890143,-0.22903828445279942,-0.2750967205769318,0.029634490518269344,-0.02601153237664845,0.04458528345701803,0.06257075056995214,-0.11855842432812515,0.41893572269691814,0.20415683086178113
61,may,0.09287291707281209,0.06292011833061753,-0.17313264316901902,-0.025404128140431755,0.030847061187900336,-0.10879882543930738,-0.1082930659645772,0.20332363820379157,0.1717717426721958,0.016681037903938507,0.01919598108421578,-0.18306830176729605,-0.10146784001003145,0.07234527396385698,0.030207034071333305
62,attorney,-0.13284087082846296,-0.11752697413179775,0.05340436308655501,0.29351154478242597,0.362419882419184,0.1436529144674687,0.07850519649232494,-0.1691393075759009,0.017209193876043413,0.01927352244511804,-0.42658211128392115,-0.3770463469478457,0.07432441058823049,0.015171869846282361,0.16566271276432504
63,penalty,0.29462918941316574,0.0190527870853923,-0.06329478332387124,0.0671598575398308,0.06383004087017216,0.1818278002522705,0.0038814415983747107,0.04417906960725628,-0.5616872775252546,-0.0016918321301599903,-0.048685537955357766,0.04688110181452865,0.08492007196256969,0.014460756748351615,-0.14546268595729037
64,month,0.196867501610866,0.17485715415693476,-0.1072283868188754,-0.29470575343151073,-0.07270022393628672,0.03639164828319102,0.07819719104735111,0.23153600978456135,0.00912245287274188,0.0009483053828623299,0.002065583699003409,-0.12463934211521616,-0.0026773513027235074,-0.13971951087775805,0.01168472164486609
65,firearm,0.07992880938565204,0.05038887303046087,-0.6936588670226729,0.13806229823758617,-0.022072455507399114,0.039365111704436836,-0.016165749836389676,0.10878917421399781,0.2301748018965807,-0.17034884155723162,0.035145888305127555,-0.017377813828314274,-0.007336051746087697,0.30823099964424205,-0.06312617691996195
66,amendment,0.10172527048720996,-0.5247964172602354,0.20989079961230572,0.2298952620775871,0.48148955972925256,0.20610015869277207,-0.09835205082731416,-0.16347301178968474,-0.14818360666491484,-0.002070618585007933,0.04320516805562621,0.14921621702348403,0.22929123878666263,-0.6635521204186748,-0.05038584891902099
67,smoking,-0.003072929273429751,-0.7240428293889996,-0.2934175336026472,-0.07728445703199932,-0.0464230511036829,0.39276383066380094,0.14565710114483607,-0.6627861189985189,0.23384785685842224,0.3475975092419741,0.27760066042313913,0.14853355975277677,0.22940469097742763,0.19355712580100037,-0.16193541546406065
68,get,0.13213704080825187,0.11021506067966921,0.03555310502192045,0.010021380536557295,-0.06433446202203442,0.01729595816737553,0.17042206675163052,-0.21499968663025992,-0.026383666478231264,-0.06530716594899681,-0.059799177318426426,-0.08906311086990734,0.02566946756008386,0.1101530920660012,-0.09157990232362155
69,million,0.35094531913821647,0.32912033778475724,0.045571448232329934,-0.15937279045753003,-0.04274194236785317,0.06071309244358299,0.08866303450627684,-0.06842998945914448,-0.17506443051968643,-0.20170452934261224,0.14182052604573753,0.022696407201433365,-0.057245048083285816,-0.09189191924105612,-0.24307951588114074
70,support,0.06074784937797913,0.054263634597026524,0.16179830162056144,-0.01073075878006774,-0.39267921270071354,-0.1350197298850836,-0.13947188593297877,-0.14385523872350567,-0.09545333698407102,-0.10533572365354393,0.04671678726619994,0.29822959597345,0.17562700227057224,-0.015804976884271335,0.2409676924384985
71,police,-0.16818305164076483,-0.15489022131455216,-0.536560980078261,0.14194657649649853,0.014434179574686944,0.0765131393241885,0.42523735594280265,0.0523919851498475,-0.006339823393193866,-0.06990661027084677,-0.038619241522136485,-0.0076082509645187,-0.0230269559848618,0.38145268999646936,-0.08684079131541698
72,couple,0.12219471609366643,-0.1742713070045792,-0.2367197944220632,0.09470301949221245,0.040833439694814726,0.10465363742198269,0.10720852577139903,-0.014041609623337087,-0.21512938889010583,0.22902427003797862,-0.006386274237275483,-0.3013991240507062,-0.1512024895355478,0.38343583798544006,0.017096541266108035
73,child,0.014106784436547079,-0.16668518245098962,0.3751298001921807,-0.023684546745265562,0.07450146316830177,0.02502287149263326,-0.1692352767389197,-0.11886044755074542,0.2932089713627662,0.11289081330526748,0.00691035790670216,-0.04610084058389767,-0.08342683822989995,-0.3469217723151299,0.05314384275048789
74,life,-0.2759306238361734,-0.21191442066054247,0.1502138732481905,-0.18057221678439453,-0.015529599383957728,0.054562515568062,-0.08135531907992229,0.10026942700853346,0.30140482370845467,0.32007067696297903,0.1374594302040088,-0.020180554298449872,-0.08935283860213873,-0.13134635661857239,-0.0577988174360351
75,vote,-0.32352925377016717,0.22265842116956314,0.00973628366879457,-0.04036393267190886,0.06167708599305029,0.10191254746341404,-0.3511289956679048,-0.12314106435459873,0.0388514369216443,-0.3940583342775421,-0.08000954037521621,0.20576027252749676,0.34517574877501056,0.2651401365762725,0.061319188022059094
76,nation,-0.29105037732080047,-0.14870565715128223,-0.06859981853235704,0.16371110109706571,-0.10502262149531508,-0.05616715559722174,0.0904965408189968,0.15485133682690513,-0.29133774138688956,-0.25685972383906114,0.12167702696138631,-0.012985460289946727,0.007670672478190064,0.44991688907492694,0.2424049883554606
77,since,0.10133244808108718,0.14632798941190445,-0.16734262747716372,-0.22117392358810664,-0.11736889321744914,0.07339544991312986,-0.06180438523055882,-0.04269311265004236,-0.05369367310870329,-0.006000450680793974,0.11885759688962265,-0.05132258047150835,0.017798713879368207,0.3109419869831748,-0.04725453873396194
78,measure,-0.10808776514538516,0.44624628084124135,-0.13518688298403386,-0.17005135864418705,-0.24468293544669176,0.06508475061103185,-0.19235200635274516,-0.03285020553037406,-0.05478846150738193,-0.2394447051881682,-0.0837775514477465,0.13533562734805674,0.040860796760001455,0.3754245572165079,0.19826985946991796
79,company,0.47139951597960855,-0.14693863167432156,0.23546627028448416,0.2709083439173277,0.2774445614036991,-0.2030809776691029,0.26391411146312577,-0.2544768896645916,0.05583539290554853,-0.1880025787433657,-0.10814100826210349,-0.27191299218211207,-0.2289868240616928,-0.25679714228987305,0.08336884859338775
80,shooting,0.09921705283490674,-0.06498338669392516,-0.37467451149773423,0.06992209290381068,0.04884696721877651,-0.09061557042472389,0.08864616879568593,0.10136066390763421,0.11188455165709427,0.056184050931083376,0.043282094484799076,0.01621463749812368,0.05856897375623303,-0.06875824010378155,-0.0950955452680052
81,global,0.22402774023996555,-0.07369283678719205,0.1754696445473666,-0.21450419902291987,-0.34496082936429945,-0.07604972349243053,0.014745662588920764,-0.030616738869344913,0.2044265648374827,-0.19099918098857435,0.16751227414536154,-0.2254998699293059,-0.05549565360759987,0.29906207125953727,0.12657507444298635
82,supreme,-0.05351362544795973,-0.08847323802637752,0.46645737324298275,0.015439563150950674,0.15073314495998544,0.1932390944599685,0.08361953250827327,-0.5304010942702717,0.3600766937802866,-0.009622946823421612,0.25732354785306244,-0.322755069485008,0.07605696158353989,-0.6835609908785821,0.08538105339262951
83,way,-0.029634060811974495,-0.2490364097276887,0.24638128849315846,-0.05579367628960139,0.04088199025833999,-0.15638064370790242,0.011141420318874657,0.023102010360977927,-0.025090937437374762,0.05472755943612847,0.0841441287733302,-0.1184500999151599,-0.010638484044256264,-0.013806790057802071,0.19845270435095644
84,take,-0.024274452805475993,-0.11542462871852315,0.016020078495155944,-0.11366968762895326,0.009201554943163087,0.00149292735217598,-0.05984683780387838,0.06149745061790918,-0.05167379890169411,-0.08596750732251228,0.029259619542451473,0.17121301468362968,-0.0278956517752385,0.05871181484135784,0.1313561044804383
85,want,0.07766282687773338,-0.35808447504901547,-0.0268605220963026,0.07521513034635076,0.14556227888749868,0.07395612040767843,0.07907271648508711,-0.08429244546591803,-0.1419387437686509,0.23597727339639477,0.1594654456084093,0.2159485172162829,0.027249152351417668,-0.3727275233420376,-0.10620575185486955
86,three,0.036737937314105365,0.07166579526361223,-0.13965428648838268,-0.052003520714792695,0.056751315982382824,0.046613040764580706,0.11677189839157788,-0.005109032816255053,0.004808691789621807,-0.043160201404471125,0.010570564436810035,0.0102835920699856,0.07493516758815426,-0.08035427524933803,-0.10885668692759058
87,florida,0.1509370835833087,-0.07290282857415499,0.15365226546446833,-0.005621089760747204,0.1154403251081926,0.038246484383467096,0.0323541271613334,-0.09103621129003073,-0.09293757020071601,-0.33766890397919996,-0.14394832729039408,0.01976724513830577,0.06977694344228287,0.2135871849577963,-0.04964672814389896
88,cigarette,0.12758612814700487,-0.40725541381452707,0.026159306702234042,0.07754479896338276,0.14477524088990684,0.12325278882098555,0.22946889650630967,-0.5113878007905746,0.03486880040440258,-0.053478583185037704,0.03141595984263665,0.2505695435705025,-0.11952306735149151,0.03307056811920227,0.01293283317507066
89,decision,0.1582378485392458,-0.06085653474400559,0.1470479517880809,-0.07247195628972752,0.17202401208685503,-0.03524072639693964,-0.2649186023866885,0.06358431370738757,0.0659375578047594,-0.02638500612275082,-0.1203030526810469,0.06429759787376309,-0.03560534623136414,0.09808218977886513,-0.15343024672639358
90,congress,-0.1436364020379766,0.02505115260009493,-0.16877841897311893,0.12107072532131506,0.15433150644452684,0.12014002359971546,0.021851519650800705,0.09426973614893973,-0.1194802041688507,0.029016935502182088,-0.08391168295750281,0.02592375180349238,0.3727984305765477,-0.4088679969280782,-0.03977907658210672
91,washington,-0.043634099748645315,0.08771491995847337,0.12619555108659317,0.0718454783803365,0.030781204553743082,-0.15636191170499383,-0.204752374001865,0.18839663794928233,0.03522209556065561,-0.004399300199295813,-0.12668940823379138,-0.02600424954362467,-0.014072526537844167,-0.04534280078895852,0.0811007832699364
92,member,0.033223757277829856,-0.10276656206511366,0.19277027790000748,0.12905019503115986,0.042872094286050454,0.16345348118502828,0.03921509501686723,-0.11030264648571306,-0.11354523741170937,0.09389937285964384,0.055788657595481156,0.06163483362504227,0.041549786499032015,-0.42224843107558024,-0.10459467423803864
