,word,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
10,marriage,-0.0280621598360578,-0.0884633232530409,0.1305736042843929,-0.08619020547766933,-0.028236516477065446,0.03595609296977115,0.04487167640988772,-0.570517298915121,-0.30945770261624445,0.1784092779886568,0.06670177257506771,-0.0630082207845015,0.018174351943372663,-0.20639942465444286,-0.23754562545619604
11,death,-0.22585625046078045,-0.16929847130059383,0.2617985823161749,0.0988223397935161,-0.03463223296062796,0.09238021868974332,-0.13287850373653243,0.04996696290313306,0.2096141727472835,0.06986505868196169,-0.056633778202883865,0.13232445714887278,-0.012009198903226794,0.15547440007179386,-0.25882908606794497
12,bill,-0.23201150868330514,-0.2507183730728626,-0.18218078597038892,-0.12862414584664794,-0.12566996914064793,0.20722780496125973,-0.14466283016803302,-0.12919962048171607,-0.22043967308754475,-0.07079948971525683,-0.13410241253533461,0.0016689451543224606,0.09776876875689317,-0.14553568249566917,-0.2111615679987704
13,right,-0.25445657101296626,-0.41725147273653745,-0.11962421400092721,0.23687773321834332,0.15095491255940593,-0.031970552465948085,-0.027960469777466725,0.009218042614519042,-0.15441550497941592,-0.048022238423282695,-0.015465539426965678,0.04999658970495627,-0.023317995898077384,0.12871166978299475,-0.3555837741395465
14,u,-0.08433794182038988,0.017737265485589702,0.1718876482733991,0.08348293409164359,-0.036510718917419825,-0.03250509055990898,-0.0350270147294597,0.32135336690708216,-0.07182718413493884,0.0685395126091864,-0.017306156510734264,0.02958883462017265,-0.11068097038658457,0.4454755043704117,0.35431452165864574
15,say,0.03585390845233169,-0.043344621194904134,0.17145043417632072,-0.04157469425121493,-0.009628176111883302,-0.0650192184696763,-0.012468134710526489,-0.11240065599256989,-0.07438495939630456,0.003216901433029281,0.022632830150204623,0.03168451374478121,-0.007034522032396314,0.061935481134825755,0.18786102513108519
16,federal,0.0765278533672025,-0.019925095387234252,-0.2317855821566918,-0.12041846020581859,0.04003319310075773,-0.04251736745237962,0.08461816175560274,0.04189621936375558,0.010899338732855729,0.0282168181253591,-0.09608019152279304,-0.026796568878958246,0.00957140235686963,-0.529500789453325,0.04653280955514142
17,last,0.01341130969536106,-0.22220407374840062,0.13863070686518833,-0.05235761501375398,-0.019219905785951997,-0.020885693087745762,0.08066596228898626,0.010501180799479872,0.06633606407380377,0.03365724272174761,-0.03264776435211605,-0.06899580274428847,0.004469776037405488,-0.006563385582980854,0.15629544519997085
18,immigration,0.08405819635431977,0.06373468801981262,0.02287368078327206,0.005961007974250654,0.05670764850928715,0.07503871925899896,0.06596666745407492,-0.1432306217100747,-0.05704599998865014,-0.1164139188401859,0.0013681013295512045,0.08494229115497548,-0.04773246010326332,-0.22692107564501016,0.12546078927450618
19,two,0.0012066467646181026,0.0431955808386069,-0.1156582037341062,-0.14769958286697613,0.04166833638872602,-0.08865154193731027,0.13033471149344666,-0.26966711979726715,0.008416687231017943,-0.08092821082487857,-0.0673664718903457,-0.059209028281121005,-0.010724881779588044,0.16663819443481864,-0.14009818001455432
20,president,-0.013066958841208504,-0.029052322117239605,-0.23670875293274637,-0.10549956976654988,-0.09069155226289918,0.03872890423956013,-0.16699429309351166,-0.182008390187128,-0.1102506637394225,-0.11951076902248187,-0.0060932655225328725,-0.053119285916402886,0.2467499474837914,0.03049283664693352,0.3405369350392616
21,could,-0.06682655673663569,0.2096448037525838,-0.11121320076648684,-0.03840383636867483,0.06606884083321983,0.08228884466427874,-0.05226496156190199,0.1909118864762488,0.04802851485451111,0.012432791240158296,-0.10152094498341545,-0.31867332093913137,-0.07919764953338332,-0.10500515593293455,0.03811764378929069
22,immigrant,0.03447465925948918,-0.36123175156731396,0.04182164948203265,0.028155087796856573,-0.05523521741564015,-0.07206414773296504,-0.015678634678578517,-0.33033482152550736,0.1502589374827813,0.0005471807569811773,0.24092818305290298,0.030980760540806153,-0.08830360054847834,-1.000959810053769,0.10632644115868484
23,also,-0.2422362813191894,0.06135525129123,-0.016371844573443647,-0.06957361017137312,-0.08268591821470349,0.008590017860701425,-0.03626564717421979,0.0788159057643778,0.09246066627067041,-0.09714418674370291,0.00611967132657997,-0.07522607022240288,-0.03250768205903139,0.1291487704657489,-0.011767244881719905
24,time,-0.15837902481303395,0.1132687760304936,0.003790978538159595,-0.05207056585532852,-0.011691461446562286,-0.027185427446106795,0.02119992124617235,0.18388993552841593,0.05115715407775091,-0.04326975334869775,0.08273050294112892,-0.00027526607264702786,0.01016870450465946,-0.10417712168335311,0.07387133650530954
25,gay,0.09887335064079111,-0.36150444422126776,-0.03874796779844124,0.02960688854683747,-0.07365003113998808,-0.10243061023487884,0.10841859991590568,-0.7725981628927598,-0.2600915541562982,-0.0906544531818206,0.0406627031576848,0.1398384374827399,0.010300294512292044,0.05933725439405682,-0.15436735268124946
26,city,-0.12968427399703747,0.010010969169880587,-0.11324065394768343,-0.06306477283631198,0.0799553750350356,0.07701844390991533,0.11513410303647832,-0.32593473985802407,-0.07754117244866084,0.07142781558331132,0.006425415952383414,-0.04898839044722791,0.09497493560009719,-0.019032680994161257,-0.0512133541122061
27,case,0.06907913039359508,0.004606643290980778,0.056511941901709474,0.02795338140850692,0.19896662630294798,-0.12108648901415725,-0.09360352548381004,-0.2706605176587851,-0.10438232773484607,-0.1339353304968303,-0.13335379375817166,-0.06676518363739359,-0.11352438446313871,-0.03962445125688598,-0.13594879987762468
28,mr,-0.05779868411652377,-0.15189655428908896,-0.1975912871625988,0.009127417530025612,-0.010493710044268372,-0.08228557064853789,0.02857090577997279,0.12843800648905343,-0.03268833465542044,-0.03742552902949753,-0.057690807616033686,-0.022746376239772985,0.1570316946043441,-0.11310461914320742,-0.07314756575314274
29,issue,-0.13451586747012254,-0.28576004307460356,0.2781060288022136,-0.12908080825937046,0.014241772009555698,-0.10075453691803504,-0.3207739050291346,-0.043748311583753155,-0.11165763155557679,-0.0559703285645855,-0.05422827650895899,0.03344697413745297,0.15399697433822945,0.047319335713743575,-0.26496859925021654
30,house,-0.1007125531182717,-0.24158233596987905,-0.11505783243259707,-0.17552149500361555,-0.08653139178008593,-0.12937660327302983,-0.11943810450596491,-0.05829785668014459,0.012607826806415706,0.12082474286239626,-0.20827206539587714,-0.14763189575854868,0.2927163032058242,0.074382290664135,-0.20563011153933122
31,american,-0.0723196884614324,-0.027259366790621267,-0.10944255835208094,0.26365117467609195,-0.06128745144877507,-0.06103846986992317,-0.2261576616848175,-0.10276581831577841,-0.06330590561885678,-0.022119293814304528,0.19796871715803985,0.2202798166818339,-0.06494458392325755,0.3435898691280739,-0.2489874834466767
32,tobacco,0.016148165418500966,-0.3075000451430502,0.23555221124464232,-0.5084519729959185,-0.07335651231518948,0.1329238723749767,0.03586134307028183,-0.9120433333497515,-0.08060160004903402,-0.15967553457351635,0.059601299678076196,-0.1546496564388435,0.01624391587247469,-0.07420749176140229,-0.22685769583644044
33,change,-0.03569086336262618,0.07195245044261663,-0.0643889070825074,-0.24088818790100516,-0.11363826954862759,0.08377363310683571,-0.12041384665899549,-0.1437401838516835,-0.18125333442914476,-0.0038643453152913104,0.06323313182104888,0.1543017524054483,0.05606264855867222,0.0974182988126783,-0.19555445444220879
34,country,-0.042342794891747686,-0.08570259556560567,0.07468272739569407,0.21125855213513212,-0.029422512379349786,-0.009835828185178749,-0.17519018400993733,-0.12126190249589715,0.10076741767599,-0.06264013008269924,0.08908505973131363,-0.14036658896676557,-0.16021016001962096,0.5684316550061354,-0.31450503428705495
35,ban,-0.08943248183034751,-0.35804662080693384,-0.12541431836955694,-0.07066949507150029,0.0564457650583906,0.2699194658982305,-0.1937775147673421,-0.16256528941939047,-0.1224264304459467,-0.20375015974910937,-0.26627578993827805,0.096265244094682,0.009627635810415038,-0.055050456584759974,-0.16292322951259144
36,samesex,-0.015437304797462324,-0.6473855161894716,0.1198120503387274,0.19051403861362448,-0.09420072666190232,-0.05641040023802026,-0.2989671322434793,-0.7813916574589609,0.0066043843338640055,-0.24610824471404186,0.044856291682867665,0.15438661311851598,-0.025714325149932403,-0.003467054512498985,-0.13106180390671726
37,national,0.0323472197921599,0.010960796035037109,0.15343536880127454,0.07282452121199683,-0.08016650904488633,-0.05138662763623618,0.04378933353902804,0.4002042388323539,-0.010096345841713414,-0.17143032989552154,0.11177494952961696,-0.10076937214922731,0.021642763402590397,-0.2556266600523474,0.015196512456116897
38,group,0.0488383835828181,-0.2904656789556616,-0.05650892332302715,0.1029234422342544,0.09369528247643291,0.03589433112695481,-0.07264169851670178,0.0067549754100118264,-0.17764489726965652,0.0682688519949871,-0.06010908824358159,0.28890833622826023,-0.1350872998851738,-0.2246596922459356,-0.0824892080034384
39,week,0.006657221621149327,0.13734572989870877,-0.21689438322256038,-0.11651815115862939,0.01081975705728311,-0.044274642352660425,-0.11121923415503619,-0.0912463489541226,0.12016851365432354,0.11296470960489415,-0.05556175129128716,-0.024499564206837316,0.08450806028773429,0.39527887526251326,-0.23671733078466078
40,united,0.0013787164328028768,-0.23557734203318415,0.004205965961329469,0.0924066011755279,-0.11655186196235864,-0.09087901756205602,0.01276088164790606,0.052833613692286174,-0.0025986672830645985,-0.01584825961259149,-0.1463446996260495,-0.08726815243219774,-0.2645400565674437,0.5886712226934554,0.014778069799387752
41,many,0.08419719354520429,0.037942494415856405,-0.004911727847327168,0.03136743979378437,-0.033391707139568086,0.07324504791510919,-0.020227692510079897,-0.17779172917207922,-0.07590934883567411,0.06289422686413801,0.005559230339527685,-0.042565345343766464,-0.08808694296213793,0.04906748587558932,-0.17604335807865637
42,county,-0.07278472585021095,0.12360508851553169,-0.07611320294211578,-0.05897768128382207,0.06875146552582462,0.03189774567922606,-0.01527303526994415,-0.2911744497340256,0.07556783746129594,-0.02366613283606963,0.006039340607482671,0.014617560070083153,0.029936364174548074,-0.15489525698488932,0.15921602087044404
43,day,-0.04334532212733998,-0.09482665517876265,0.1444397133748989,0.040697126994339715,0.005310599750342496,-0.11241786687826458,0.06195954330134462,-0.1575945395961831,0.09685439844545159,0.1185442082450555,0.010445939924913638,-0.05748918235837765,-0.0027067427086003002,0.18745493476451527,-0.10417686050242105
44,climate,-0.08582960579299001,0.16475556133863156,0.15438360272502313,-0.2790549838288787,-0.01855442141969163,-0.05147940603301408,-0.45261916746896436,0.13162864001938493,-0.05264395680517246,-0.066936963894798,-0.20826577219549344,0.05509768793416894,-0.011805833402308926,0.08968705312104418,0.04243404583391781
45,republican,-0.14132032045737106,-0.6646754934481701,-0.3006765343689001,-0.43912643600047135,-0.3205177834379279,-0.14181950261319087,-0.07970859693381702,-0.18213473573263836,-0.20488316562981193,-0.4381708282971546,-0.370656540639982,-0.20673769932018052,0.4431359001053266,-0.5591374149123448,-0.2737905870719213
46,first,0.005399288496344764,-0.014361632331009466,-0.003484235968600696,-0.17623528300746144,0.13812027370717825,-0.10224716102512352,-0.035875644341252365,-0.19670884236435357,0.05382244631664177,0.025881905610968824,-0.028749313121552746,-0.16140363120406553,0.0038257667208940337,-0.1942931185057525,-0.11465479868789726
47,percent,0.008372364702406262,0.006697377805447168,-0.1516425072325096,-0.06573430503604005,-0.13491740236508026,-0.045922164899011624,-0.016270395354288928,-0.07520469417868814,-0.0722719298432636,-0.09849282068250419,0.14042513501048637,0.19292299311992475,-0.23053337003006077,-0.12521044179071758,-0.27928269757868895
48,weapon,-0.15177953191912008,-0.26612499918716914,-0.07263209910641907,-0.15157798279062762,0.0010040242366065725,0.057580801172683355,-0.021346553286781905,0.050769819028903505,0.14812660864127372,-0.23453690846253725,-0.07318309011347528,-0.23161069617915614,0.08879299315110341,-0.050786983504652536,0.07633618328053302
49,school,-0.08397318283291544,0.11071129221197318,-0.15250742420762212,0.05872816764225456,0.01204554636318284,-0.010018662389279351,-0.09563318146678128,0.09519799918721036,0.0879929611173737,0.06790018902140985,0.023111588376161705,0.06533685372735501,0.028020309931834336,-0.01740393680616343,0.16386396087746888
50,public,0.1918572659114472,-0.20907811252775396,-0.011562888981928521,0.037704509511487024,-0.0034738281425266506,0.10225596823911343,-0.0003753678140984554,-0.05402590800585247,-0.09877838085788423,0.04780711494190593,0.031523843742497386,0.22995659996480092,0.08001628335887083,-0.2941508798953177,-0.21086758403695927
51,control,-0.23934374581756282,-0.20101722515811646,-0.024539115184579765,-0.20240295947862955,-0.12680603172216437,0.07701736567600455,-0.02075142213310695,0.056140439598798365,-0.10597259236580715,-0.028918877327382443,0.015098706913862146,0.00045088263375931304,0.08358499233965985,-0.11386227189857483,-0.18925834884815265
52,make,0.1683306371050409,-0.0709807338951912,0.028182892109455945,-0.14829559834625566,-0.02433132668515172,0.0012341760154189986,0.06436151142207062,-0.1280464754555107,0.018102065837333488,0.056039354114874415,0.1374909345709353,0.04190321173668835,-0.052085853410288624,-0.09510087420260563,-0.39721237227562384
53,official,-0.1518024517973236,0.17516553830529474,-0.3151192267045843,-0.17261122313670843,-0.11814942592265325,-0.05916726475427762,0.27523713374513964,0.12141481998131669,0.05534367498735275,-0.20996886790312821,-0.04516948938541827,-0.17063119737095295,0.039532793191280564,0.09716585691163863,0.33375959339601974
54,senate,-0.18172582424212258,0.3030914570451002,-0.20181798673290838,0.14114761866182216,-0.1670297696496739,-0.10376008338575277,-0.09002414510696544,0.039320965489172896,0.09568001899111618,-0.24518531603234459,-0.21981169574023482,-0.31138877127864745,0.2643795167296075,-0.3893359133632704,-0.04346740615900719
55,even,0.013570612950789143,-0.0788879354351769,0.33199153367657136,0.14024701519115465,-0.0795484622535959,0.01059635122133186,-0.06937097944055809,-0.021856458920447963,-0.15866245350998928,0.16749049257784424,0.13648520904047504,-0.10183733977209931,0.030192875977253023,-0.018255569675328376,-0.015711591867310547
56,judge,-0.3102659408674431,0.31008144690285916,-0.20351017497734558,-0.015027276208327224,0.3516036503197287,-0.050370943027308525,-0.11737762455403498,-0.16117202725218469,-0.16292143707829151,-0.23043102388551792,-0.4356069629650072,-0.1806234652934496,-0.28834703070596795,-0.14273805774367004,0.24944530488724392
57,government,-0.024489944866630985,0.13195608988555485,-0.06950500242688885,-0.08075902911481574,0.08812325861600123,0.026231834023882766,0.06795193740229719,0.22856140047997003,0.0741490093349166,-0.043634070707877566,-0.06391049362375213,-0.027628883927254738,-0.016978736929094733,0.29458018324074614,-0.10124301927486534
58,legal,-0.032613520876405476,-0.024360994636782495,-0.32995545940989995,0.025460905576620795,0.2840581862572149,0.15039628181871803,-0.3642025027961584,-0.28400686293939037,-0.15219932514105752,-0.029632952721638326,-0.12240891112768257,0.16404746558543154,-0.053775461578127536,0.40197332033765254,-0.22325329884960005
59,illegal,0.05393528177654619,-0.02933390091523782,-0.39154186457343504,0.02768708306332684,0.11178820799865301,0.09066066951193859,0.23134360584779431,0.1390498984416994,-0.1489152274838277,-0.12108237850392928,-0.28041562781668605,0.11227325025527225,0.07213769945742553,0.09475619422465995,-0.05406625528241945
60,like,0.0967964047808458,0.13659261299883482,-0.1332189625394505,-0.08674036797597079,-0.06377308920043369,0.0017620355301971034,-0.2147612599684606,-0.18076406675414397,0.05826393919624977,-0.0011156500005162953,0.07372370716387873,0.0852877290117876,-0.13741862896170506,0.4103046252653845,0.22839138194771152
61,may,0.03973928160181385,0.08578608002215565,-0.13128848788569808,-0.0289733283859135,0.04567671711832444,-0.08178745858628442,-0.1612483379999162,0.23169495240160487,0.1728731065865926,0.028160812417101087,-0.03478831359406875,-0.11128952496159925,-0.07378641842922917,0.09744136572657548,0.017175931895460402
62,attorney,-0.21150307910558128,-0.15984388961830023,-0.0950248998484965,0.132680573480343,0.33485784189994733,0.012241282305332283,-0.08036560603618262,-0.3244196334060976,-0.13376900096092328,-0.13831990786985018,-0.5481824961750732,-0.44627118879460353,-0.07133885832502934,-0.18560537172032326,0.128734284246372
63,penalty,0.21745116304977372,-0.007385315739254665,-0.09735381822688917,0.008439256733186852,0.00830140393316359,0.18270708756653617,-0.043324441277358676,0.01602216635839211,-0.5439235853545525,-0.050131849220080134,-0.011192702127265853,0.018403349346949625,0.013403949669294148,0.010911543863745857,-0.17461754631189474
64,month,0.15496840064845416,0.17895559664693655,-0.12864257017037445,-0.2438060393862777,-0.06547742791011252,0.02628949681100832,0.11565663409458125,0.16401393254344976,-0.010610972489315754,-0.009230676081689416,-0.04365235197586115,-0.12205434470111565,-0.0007216635563050081,-0.1937778309752432,0.011227940759766158
65,firearm,0.06538921874648153,0.010769094955535782,-0.627736920614221,0.11206164151595659,-0.031732024751191565,0.02810665735891707,-0.009221373517000002,0.11214809186421706,0.22444597068480482,-0.1608689182476237,-0.026773201887994192,0.0033006628787724764,-0.0364313582708115,0.21572387021985986,-0.0878470185161775
66,amendment,-0.04241323749185874,-0.4399325759349373,-0.03683873337054476,-0.034100940683805356,0.27914151448504165,-0.0003372609243987824,-0.2840446497075073,-0.3467315820139734,-0.24863087165672804,-0.15597245255351938,-0.16732895397231634,-0.04654243616717705,0.02071433460877043,-0.857378393372121,-0.08570253565305788
67,smoking,-0.21800516423741467,-0.8718794622347062,-0.3831793636345026,-0.2614021996875725,-0.20435003465411053,0.22106123950661216,-0.06799529995905779,-0.8917982917453197,-0.023568133618052652,0.09686306615517767,0.08089517548821644,-0.12357752802231636,-0.030681567832405318,-0.07426021053619279,-0.22376288687978477
68,get,0.14503476711087732,0.14345671552363376,0.07245814275672545,0.03374367053347134,-0.03810405052001196,0.02476291993427919,0.19740696818726935,-0.15552786569064733,0.020710782408467934,-0.026518481506849722,-0.02424059770624576,-0.05290400155221112,0.05118102048987679,0.11544547197411045,-0.06896666004366232
69,million,0.3153050353124004,0.24778886771719927,0.008701151910239421,-0.15844777719212383,-0.15641746680739368,0.018128239606406724,-0.015898212153432026,-0.20589921554823523,-0.2632803775991672,-0.2160918253617507,0.03868440774116756,0.036146216226301604,-0.14232345025857185,-0.0681546387808859,-0.2968904611880608
70,support,-0.014097740616294058,-0.0049244033186540345,0.0934613339717187,-0.10422023165444147,-0.467993127213398,-0.19500550939123168,-0.112424434910124,-0.23820885911796102,-0.19362523784640653,-0.15270640918892409,-0.05961603396788077,0.19750425482636855,0.129389530652997,-0.03142486534744088,0.24174976040944396
71,police,-0.3087372221778029,-0.13472733138009374,-0.5307334395347405,0.07045628972126572,-0.11751267378435658,0.0005472294951277682,0.38636468249406425,-0.06863850598915877,-0.1250635904568367,-0.12317657880958262,-0.11937468184157195,-0.05454596367286494,-0.12147640464512752,0.3115348260146414,-0.16147216527995367
72,couple,0.06897036799366757,-0.10074653903493648,-0.19145949589304395,0.1012483663739746,0.032235581532243374,0.12147906796355144,0.08327198950320372,-0.08267565338577454,-0.2217858817227069,0.24106664398528574,-0.012933243096438798,-0.1903224076140063,-0.125128635563514,0.28927831079452293,0.01665585514798926
73,child,-0.018154118185820838,-0.17523033036866836,0.3038593013911436,-0.060351235211924516,0.05564558338960959,-0.01921225009127236,-0.2176367384882336,-0.15335294067396804,0.2661136496483891,0.0551735681291416,-0.05855876952003378,-0.04679699537327154,-0.14593128471960296,-0.3124463224941838,0.06390849828842976
74,life,-0.25728734299096523,-0.25975765240410376,0.11927563378110931,-0.20953120434295158,-0.034015778097794866,0.02734578133518011,-0.11549019086119709,0.02370675262458535,0.23177187981739172,0.30664222296409743,0.05130143009088166,-0.08026246901570408,-0.12863986328123042,-0.14294078116384432,-0.05058344696968355
75,vote,-0.44346111828445617,0.0452700728361114,-0.07785302224608195,-0.1662817577404275,-0.09800285015125683,-0.16461288544976535,-0.4786145663548366,-0.3431167095978202,-0.20765814233300106,-0.39355606514004005,-0.26681848324732343,-0.0011735001508565285,0.2720556583292727,0.06926630800420924,-0.0048127164140212425
76,nation,-0.26086799964034574,-0.21512787784305765,-0.07428676771935842,0.1695466461344183,-0.07752623154392292,-0.04032185510841097,0.17683236290887888,0.21922964664683728,-0.22305241360976663,-0.2053316369885889,0.1926978577536571,0.018815616895808223,0.0030127097405678598,0.5466785630606592,0.24018225031929674
77,since,0.02219362305052156,0.12309292192590249,-0.19469245994311493,-0.22180035660520958,-0.05946888612114563,0.06499947281793923,-0.04779250179279246,-0.03233131480383721,-0.06322516277887907,-0.024725695670067483,0.1452487324236572,-0.06464541240310824,-0.029404802540834555,0.2988665640256006,-0.06189351414087696
78,measure,-0.1491526466538839,0.398193919625844,-0.12901525576745165,-0.1409507984657691,-0.21580501498649762,0.08242521580450372,-0.18048862701063081,-0.050591742814230685,-0.038492025273847215,-0.20383411329503132,-0.060168473204969805,0.15690371668169778,0.0893984866479847,0.27210129147892836,0.19082610569248026
79,company,0.4975490076638806,-0.33630244297514295,0.14225660778281238,0.16777670269047526,0.13211127849348914,-0.266476118626843,0.12694699367809748,-0.24474780670166651,-0.056019414673729145,-0.20163465587623378,-0.16861233210066986,-0.3104354309352775,-0.27415905685289393,-0.4345183090902881,0.009213535656075631
80,shooting,0.0626484370806859,-0.213506222010553,-0.426158622541271,0.03323476260217347,0.03473869155451275,-0.11494986131619096,0.053950375138330536,0.034999755306957876,0.03611933959314583,-0.0037714861842092777,0.025452666293392056,0.015853649994893065,0.02519680379155651,-0.04763258324611858,-0.11814793722386357
81,global,0.2624287479473425,-0.09698490810919382,0.12498996752409977,-0.4484172182807988,-0.2602455449234366,-0.03361133917384246,-0.2570682147405742,-0.06855008210121172,0.24066947422170104,-0.1263360178640039,0.10854598671153175,-0.20443242156594968,-0.06042604890571257,0.2028654157986353,0.06406564526999377
82,supreme,-0.19501011503813145,-0.10117397951794184,0.4400331859957371,-0.047006752065388055,0.049004584590507064,0.09517259116288364,-0.038353482147788436,-0.6594639805034894,0.25916572384183106,0.024231046953723086,0.21991158806720795,-0.35082853210196807,0.014781933155926397,-0.7520478524990157,0.06771536231913707
83,way,0.04516297884408027,-0.1950713596489659,0.27260779416586467,-0.04672061579379404,0.042598314056814586,-0.08182872430975012,-0.020756008634835392,0.04897756043396781,-0.01173591406994487,0.06804349606749062,0.09201681601947116,-0.09056431286059166,0.042781267657320425,-0.004432270573319507,0.18387585215042634
84,take,0.020715956163006834,-0.04110395855758863,0.04130220049571156,-0.026945265211005286,-0.0037741044446543155,0.03166217292316495,-0.061874450808797964,0.06251628764319,0.0021672345290982063,-0.08752959115027474,0.04383397762671058,0.20772105336084018,-0.024260262484022792,0.13731085223296954,0.11635431279648747
85,want,-0.009800904617929328,-0.3107728289478422,-0.07328097481622624,0.016303894079647274,0.06378663801584476,0.03953926665994942,-0.01655888607818382,-0.09930719958281475,-0.23892544413757066,0.1686887002589729,0.0972836934487568,0.18959434838206865,-0.06095857989225464,-0.4509398976003093,-0.11960905348325324
86,three,0.021275271229366968,0.07691950343121266,-0.17078405105227926,-0.09736605285303979,-0.01092298254762458,0.009426188080846009,0.11498605802208142,-0.025362661111728996,-0.03139514493075498,-0.08187885117262407,-0.0037175011514953356,-0.045588880760466924,0.05787085195766852,-0.12525654981153614,-0.1684640500790163
87,florida,0.143872913351447,-0.033714735056186024,0.13733643200874301,-0.04103777195093972,0.09638070887733009,0.021507863637607646,-0.0129443030421566,-0.13437309500689737,-0.10977363569973597,-0.31223928288287756,-0.160848640052744,-0.0012962870421080893,0.04031056051889447,0.19168641361987726,-0.06829908070601577
88,cigarette,0.042293126824924324,-0.36536395966532553,0.02535354800019136,0.028105118155306103,0.040307622894588294,0.07799655929873375,0.14389845677657406,-0.6198641643387239,0.005817521188735959,-0.0859566921041915,0.0018530525827692727,0.17991741432850814,-0.15913016753258497,-0.06434524344255728,-0.027339852190908755
89,decision,0.1789179065969331,-0.09684644608604637,0.17233550142413917,-0.12289975220824177,0.19264466679575903,-0.09048733853488045,-0.35087856223096603,0.11607815271249906,0.005935992196245039,-0.06947751367940723,-0.149834332014495,0.09244634424418242,-0.07994774050993773,0.1332595851088392,-0.19934439539032528
90,congress,-0.20339322718318603,-0.0423435959994805,-0.2092698318011624,0.05785834630100903,0.05155441809361467,0.011378130180360643,-0.06696431975332015,0.005354636003154321,-0.11433445250149694,-0.05647655943795173,-0.14742747436667034,-0.08215564362042678,0.356318050122427,-0.3774789273893138,-0.08296278258511854
91,washington,-0.02164184704761336,0.11093004681114277,0.1723756808561484,0.08490975977776644,0.06309866159159751,-0.0909325753083019,-0.19270316400696458,0.2230625358742718,0.049349046987502636,0.05027379466746673,-0.10790211639252559,0.008517026306328203,0.012968048894295299,-0.05242830922147156,0.052292272467889
