,word,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
24,county,-0.11074198345503315,0.36269750527268163,-0.014558607156836403,-0.04523885186055895,0.04201436700706125,0.14963008147132958,0.08388174777071018,-1.722639784861079,0.010264407151697753,0.012113955123754405,-0.04892386663001484,-0.3484075300553936,-0.3007306863755807,-0.4686136718834901,-0.26603267428884725
25,capital,0.38275343695077146,0.14293722558693892,-0.21517315662449385,0.11112644909477322,-0.21733442694218602,0.3558846948013812,-0.27024631478694683,-0.20973689036579105,-0.14656472540455606,-0.22512533187406664,0.058379752019079745,-0.00920926957268323,0.2111248801272707,-0.1779691303508024,0.1382257402311758
26,punishment,-0.5815370535108241,-0.9932313932660416,0.2984621944339067,-0.043638426587373415,0.047519630634572804,0.04334266086873341,-0.11726941979442579,-0.5929165331760317,0.03094582216310309,-0.3197348191616236,0.03585546458244771,0.10763373569530191,-0.06370229340764387,0.08145185078972111,-0.11037560338725991
27,new,0.1666915891867855,-0.02997405183923546,-0.08306158351995548,0.04328876037017295,0.03806357411071973,0.06045620420229597,-0.06382442870792564,0.025538157482337044,-0.005552132456952843,-0.29563006783059814,0.08132494103719333,0.024024987221704406,0.10142055419392497,0.03289517500000118,-0.1161308570311197
28,lawyer,0.11022087837119406,0.10795092736826463,-0.24537711871794732,0.20957348369662862,0.13972547625577944,-0.06487392157415076,-0.2521098464377996,0.06253949846266094,-0.10538989526288958,-0.09646017175438534,-0.24030326056015247,-0.2147022707900805,-0.773639177937351,-0.3847811725989131,0.3930741616888634
29,killing,0.13721090435934477,-0.4457643898397539,0.1830507578973165,-0.2386712530201016,-0.0011187097563530944,-0.05887937268383567,0.30261158608357247,-0.10183743401300682,-0.11391987366853346,-0.24826908545352727,-0.30433568020198437,0.2582202595303881,-0.10812598624673236,0.09246941192366982,-0.07693529504717055
30,federal,-0.0028838496050155676,0.13815752549853377,-0.3018466790600337,0.03245011760627057,0.08238836782158455,-0.08568380398646336,-0.04587408093479118,-0.01620207219164548,0.06198656206270625,0.018293742620111096,-0.07853003171834452,-0.09231282877708435,0.0764234320803044,-0.45853888270807575,-0.08936333247037008
31,row,0.3327436897963582,-0.01653237705077107,-0.2842100603594588,0.3160764664456371,0.04041262785849055,0.04803520571142929,-0.2658176356136138,-1.0839984689809903,-0.06862289450806705,-0.022694929087512267,-0.026688405629775556,-0.02977346423945475,0.21836827375098308,0.21796977104939066,0.13433222059803857
32,last,0.33673996667583667,-0.47644850284265766,0.09272084816949268,-0.19884640934112774,-0.026460018905457794,-0.0988250154649882,0.0052572090751819974,-0.29437080890102096,0.12786767247167743,-0.04999125778891394,0.21190835536292427,0.1242894537139882,0.07371649366064882,0.0010878716632513057,0.17071572676155156
33,time,0.015506943467542169,0.25710331203288184,0.0875553036050244,-0.10864750853562223,-0.008236438299579695,0.016861676565290532,-0.10565734481819143,-0.332351446973663,0.14812572390918452,0.21476036966879933,0.22717878152378915,-0.10064676811325864,-0.12322246537905648,-0.3130012258870077,-0.12123251819387826
34,inmate,-0.143351397989659,0.23623883645869642,-0.0695926411842618,0.011989705314864525,-0.016345349294863448,0.007019073489700892,0.03368854673739575,-0.31200514355467573,0.042437055167756144,-0.16032848005530442,-0.08686304535886517,-0.38213331631113573,-0.00973815286744163,-0.28345745884658474,0.0403220598795679
35,man,-0.12505332284180676,-0.861654408562818,0.16350535948135325,0.22223276838803327,-0.0851724099066289,-0.43817468687499206,0.1172908979896879,-0.13832567707377083,-0.141837243433709,-0.021196819195165778,0.2864852972875657,-0.20555603677662398,-0.45604550182035686,-0.4233505050505497,-0.09324728887994364
36,justice,-0.6380783463585206,0.2759820813437014,0.3333296010637636,0.2269964951706822,0.1200789299417237,-0.1603588652686041,-0.7866012236851596,0.20802838698592527,-0.4240462029177858,-0.46070683197493273,-0.007967792456293277,-0.1951589328442903,-0.012572963756408507,0.06081905248723403,-0.09316505612634451
37,could,0.3894781601930826,0.012886482899319502,0.09355669404953484,-0.015045049439747058,-0.007960962808671777,0.08100693785224239,-0.05392397524432226,0.4673211426521962,0.11274170709217722,0.06313808330951225,-0.18735044083577504,-0.4188767190392708,0.004900757516051836,0.20996774387599207,-0.1250839385863984
38,u,0.04694780559840041,-0.4494334177490279,0.23916136418941603,-0.09861650778807746,-0.1948829980640802,0.03488185034170955,-0.014543672417618237,1.0412279303755971,-0.08412807036320948,-0.04256433221655191,-0.38707303649144387,-0.6567766070555415,-0.07949182531860942,0.60815441167555,-0.07846613988910249
39,people,0.49422183523395957,-0.7065149645890275,0.11009006552736261,0.069337516181498,-0.16095195902013365,0.20451728418821497,-0.28403647369128543,0.4676029264103069,-0.03297678789406391,-0.2573904843930775,0.05334172565611265,0.5983638629831038,-0.0874667880608654,-0.09191194686872427,-0.08124949309230899
40,law,0.1591415245373897,-0.09444859118259222,-0.004152685677383791,-0.09779809513964763,0.1191311819981986,0.278409930046826,0.08770542953635932,-0.3401753842438996,-0.41151772132487335,0.08091372027944471,-0.008022946173432318,-0.05948507767558605,-0.1520418174091452,3.689392277700859e-05,-0.07575594234869487
41,crime,0.18166845984239394,0.43609721059974516,0.1623868898655519,-0.1133790655889644,-0.04925640420800367,0.333311321876362,0.038948717960284894,-0.24734294400998305,-0.05632720284736939,-0.1475161735002349,-0.2024935447484707,-0.15908189059321248,0.021131859201866738,-0.33355164652230845,-0.08155324527779131
42,three,0.06783804287737967,0.30535390460313916,0.09553097973829422,-0.009440092407268369,0.012314167927907817,-0.11203662490435733,0.20351476540458976,-0.06943616188202938,-0.01573636465238686,0.04327818114012441,-0.4510900322605427,-0.46108609351771035,-0.29007276568199264,-0.5221346614088521,-0.1235826027151972
43,sentenced,-0.35627048389675114,0.1334947672148399,-0.25690057547026507,0.30486880774335023,-0.004873948949690886,-0.1707750091543731,0.37408499198744927,-0.6547081038642594,-0.34157395254169587,-0.5857199132541072,-0.14740001691781396,-0.4352814885339559,-0.32595820736124004,-0.13921138708613068,-0.05929269657739903
44,also,-0.3032498940074222,-0.1005097403536536,-0.1890754429043077,-0.0940291075357512,-0.18432892409676346,0.15186133814598796,0.013021165047237146,0.27390582269894154,0.11979235078915097,0.26147335261051474,0.30026837069615375,0.29562438071622077,-0.07404145198309182,0.18656460991583002,-0.13746737759148986
45,defense,0.44400636368564206,0.2141267455817082,0.0127402051374069,-0.12266795241990186,0.12847197181031655,0.10283823563051368,-0.5534018260078872,0.27021523270321585,0.24993997263986376,-0.23610601593030558,-0.11241308361088544,-0.02845192191520915,-0.4571119335561834,-0.4879452240655148,-0.09534857135816542
46,executed,-0.2621666085666451,-0.2763838784016418,-0.16141227433531974,0.14442954084617654,-0.30682768151914686,-0.10007634206020796,0.4001504137350838,0.0977710522425045,0.1462029520300879,-0.06852930785866147,0.308625057494767,-0.40233295351186305,-0.3738645590100943,0.00706711074341938,0.2550376596297395
47,police,-0.2759927544601408,-1.124436615007292,-0.7110819383475044,0.07401674850561249,-0.14880844523684225,0.05177873426515659,0.3922093443060069,-0.8023616606359116,-0.14291684516897998,-0.34323237661725037,0.05303627912042761,0.5167412604651648,-0.30821394807032926,-0.08133319479047271,-0.17673889581439614
48,say,-0.7806515882131264,0.5757565725106524,0.3166472052721924,-0.027868899528864125,-0.18859472163880314,-0.17007221668959882,-0.06866735791037379,-0.047303222941618296,-0.009594939162202065,-0.10692082013994156,0.32899485547609847,0.002947621139602338,0.1912496833392474,-0.1190596339385493,0.17271575976525017
49,day,-0.22695540883496695,-0.422500075244828,-0.07916850484154457,0.061334219889785574,0.01591470244461724,-0.4764623351315437,0.15364273800153527,0.024191113133994264,-0.2562987380802473,0.1163866768978202,-0.2028283009854119,-0.3548197627107635,0.30520125115690905,0.2765048242861284,0.26977047105461144
50,found,-0.15499035380195914,0.3320398286189034,-0.3547050685598611,0.1710619684182385,-0.1423299997151397,-0.1694194560179252,0.2037977989931274,0.10074401068040388,0.36291014042327674,-0.2959321839083966,-0.017663798216862786,0.3484613022546168,-0.745760619334682,0.04214606530627717,-0.07434290712744449
51,first,-1.2526648357345411,0.18927838732295457,-0.014470716946667761,-0.23282930378391398,0.1922130387098029,-0.3252471666510155,-0.04578698569477542,-0.03164185003641722,0.10019152334196915,0.4429422252175963,-0.06897253416138904,0.10277996286017024,0.14582639328596894,-0.620320226727065,-0.06556605787296906
52,decision,-0.39279988664734417,-0.7792618885540835,0.06724100582231426,-0.1912607396424281,0.24102375512967453,-0.0673848926632725,-0.4144329393987237,0.6864271093643001,0.23888374038750426,-0.35467392421092875,-1.0919473688851915,0.4111918291837809,0.0818878899587084,0.13626381546630453,-0.054636994661954555
53,week,-0.1056557969230094,0.5704165637703892,-0.2897010912122339,-0.0677413339300028,0.06563715684148907,0.17333332734004483,-0.29513749272005696,0.538398887486034,0.2515521296349173,0.24879925881604595,-0.4062375902322138,-0.1522576865153806,0.40393679561823703,0.3637908630263767,-0.17268605812825233
54,since,-0.08968278583685334,-0.20173065909738963,-0.3334582364381602,-0.002257380287463017,-0.17611326837281532,0.026094248054730353,0.4024541444681851,0.7947557846708462,-0.2937863666289067,0.2752580029056689,0.33724522179534355,0.18185370720383054,-0.25033223794003967,-0.03843465780875224,-0.044077553799774995
55,evidence,-1.4255092137006955,0.46801809812615836,-0.6629182409544472,0.730651488884879,-0.14034040895645047,-0.10358554698878257,-0.31581833533525605,0.2757173045134562,-0.11125882873165541,-0.2187534029652205,-0.8079851637893877,-0.11739292349316621,0.2861080578122852,-1.0269964740767414,-0.057087809109836726
56,florida,0.38601570809194874,-0.030086767503905508,-0.09723536774306818,-0.4242454689301423,0.0927731568913604,0.24784465599855451,0.05847155933760165,-0.6198351048046508,0.09582068141175513,-0.46078502336682264,-0.13067616517840053,-0.9889530319123895,0.038005730687002554,0.3211861178678223,0.24092102277133398
57,whether,0.350109116626512,-0.1536718204909796,-0.13472738536938247,-0.11383837341627256,0.18298773755987635,0.08887621638981323,-0.14194645205218007,-0.038391240776958074,0.49735264576940674,-0.09753469062526784,-0.11544791409631594,-0.17817473979266518,-0.07050929231415856,-0.42334090397613894,0.21804805447330097
58,juror,-0.6198562348249601,0.018192975873951585,-0.09035019796346415,0.2714145889683405,0.24815590762138934,-0.706445838097891,-0.2415585941961078,-0.20730188617367767,-0.2844154645603758,-0.05411432605499088,-0.4113294786006921,-0.5477184712629104,-0.6542307020382264,-0.5074099939813274,-0.024667556470338355
59,woman,-0.7456730887886561,-0.38782326290622227,0.026218637231426072,-0.09842085996459506,0.08172419931724566,-0.2735478690229165,0.2341954537087854,-0.5009776354327176,-0.26064457222390675,-0.19438806002215098,-0.2071000142228867,-0.32533737189005707,-0.41028109545619856,-0.8899641732224608,-0.07067980611733629
60,injection,0.025789801275765124,0.606264604300089,-0.1580412454890286,-0.2572087752655717,0.03228422872646214,0.361939739726806,0.5894570447949439,0.14175077029771938,-0.11736441896757902,-0.4263902900969188,-0.5933929258335898,-0.15780602432757357,-0.11925268524625517,-0.5305316091396286,-0.07221409852299208
61,district,0.04209214391480348,-0.3874118570398809,-0.2833700451783043,-0.29488487249333994,0.22899662682405383,0.1935040476370127,0.09318239731041211,-0.4849103168623141,-0.16782727912743547,-0.5207630173714729,0.3936116442112391,0.20360774045081387,0.06618414445338111,-0.2867707341658683,-0.10814691649617299
62,guilty,-0.9839422103321156,0.20226280455148105,-0.1572829760977055,-0.09351748672631491,0.2982160640854675,0.1218562587513672,-0.10127063975954444,-0.145500520543271,-0.018807274271875018,-0.4636829871112784,-0.4408757011270123,-0.11410811743587061,-0.16990561283988895,0.028243879708991813,-0.04356338748429916
63,killed,-0.62991951735309,-0.4787862071460508,0.13580631342136296,-0.21183309969226535,0.12607030528418994,-0.08077377884014063,0.32786526128548504,-0.048023839229696635,-0.35809198334053804,0.2445792759158991,-1.319705543067238,-0.13683651375550693,-0.02202870244453215,-0.018318299008825523,-0.0665262921428598
64,charge,0.25262223809876116,-1.0719950860586265,-0.504327724241247,-0.35937377554887406,0.250884761087498,-0.8271055303663052,0.07997003306525206,0.651116949610667,-0.34869927127070655,-0.7092629937250112,-0.273682019063573,-0.4096570796950771,-0.27902098808933723,0.4773242617604421,-0.07537117196845056
65,victim,-0.34115022918275656,0.5823403252416217,-0.1218069199022858,0.19424444027312146,-0.06939977263353003,-0.17299444932668667,0.1486835495344544,-0.01997573505764487,-0.40244854501398947,0.20771048578846146,-0.1522697993874917,0.20182608248566425,-0.11157265994342827,-1.0883866997446188,-0.05606507366406684
66,lethal,-0.6311192602435071,-0.24536658805898,-0.40770765202807013,-0.2336504298910079,0.09105056980815433,-0.49610854830810186,-0.46129834074692444,-0.5477445681066967,0.23362704182295682,0.5215682090324141,0.44469313875906735,0.1545539997102863,0.07864365792371744,0.10969128641812816,-0.064087917265045
67,may,-0.9816538591083449,0.5036535387509835,-0.11588628195132879,-0.10824364317004168,0.06645190463582917,-0.06178257957178293,-0.18233022656287576,0.2740798404434794,0.12581188223242723,-0.0382436956206194,0.05985830446571286,-0.8096660180022404,0.000826647318243409,0.28337370545908735,-0.059798329291385656
68,without,0.2857030162475317,0.5493708888810479,0.06363823314527721,-0.376775611924897,-0.16306922278268526,-0.0193298666751415,0.05912147202385051,-0.25985387432259,0.2056879749847431,0.37597109866406436,-0.1806860332237591,-0.07972346812160569,0.21890421233879268,-0.11652948706480527,-0.06646164971562525
69,hearing,0.4307149044948228,-0.31179330689689655,-0.15585704515911067,-0.06532397641711993,0.2603207907135244,-0.37838224457982744,-0.255815468848854,0.14083073539594268,0.008844816951570317,0.06269726998799524,-0.4197345176663518,-0.3053545889269666,-0.246250063250346,-0.050609847953371895,-0.06607522211673032
70,die,-0.30169647336001487,0.5561366406120254,0.0875985384116588,0.08722388332793272,-0.09032196099034744,0.19322295988515806,0.11986770260327861,0.13290508204806384,0.1260003153883554,0.6759471672545667,-0.3453373814715933,-0.6466790285629163,-0.3737882091275806,0.10514388023208152,-0.17907771227921812
71,monday,-0.05642924515494544,-0.6582131699724005,0.19609755262409648,-0.3428663042470651,0.24208379575797087,-0.9034562086992631,0.06865990687463382,-0.7600904509713086,0.028037751677892252,-0.5215123507387424,-0.5648274358739028,0.11073812738454338,0.154942790814376,0.12385678173233243,-0.1806997997130184
72,killer,0.07329580414160304,-0.19157864119535317,0.3660377881320869,-0.013620504140239005,-0.08042808836954915,0.008335590286720812,-0.013538791241242763,-1.0368221093062524,0.0873761210596863,0.34214466030581614,0.0039501102114162575,-0.3288873303931592,-0.2567248058694499,-1.3455447301644305,-0.06429620077791777
73,yesterday,-0.6071424942536214,-0.4347299148501436,-0.04576886048606258,-0.3499547686169057,0.17806634496588392,-0.18087872669416075,0.16351830410944737,-0.30719888037389786,0.058828926720154356,0.11790117827502394,-0.7338545009914446,0.027400553946070376,-0.0027036035272468006,0.10597819959735807,-0.04677377134085249
74,tuesday,-0.25949002518141456,0.03319656576892128,-0.16419991479720947,-0.17672351639400366,0.16689942514421538,-0.15650421977199766,0.1493478324179574,-0.1790098335826888,-0.09245543232001505,-0.5958274521802727,-0.1942743394300713,-0.19301141062609387,0.2736811782606344,0.059121106798783025,-0.07468296742323927
75,told,-0.09030656400807284,-0.4942912346843068,-0.24015380995867683,-0.17648535476999652,0.08417843561473037,-1.2558364239437962,0.08052003746526061,0.6307196095066028,-0.06165687234415467,0.1769453754888362,0.1778228068345642,-0.13778979922089127,0.1020047899398086,0.20207652052649513,-0.0644216460589489
76,scheduled,-0.2177601816255161,0.5643157282360423,0.3187883097784214,-0.009193605138409375,0.36037916498619343,-0.7448712599182964,-0.17791755161219858,-0.2548318458936951,-0.36728518658745296,-0.5717605279714874,0.2722894762456378,0.3248841564012069,0.2666607564825297,0.15382976631468487,-0.05371647770845446
77,month,-0.9767248596328495,0.5917626212623207,-0.1314506776998888,-0.21678246161533876,-0.006292952864577501,0.12943320181695103,0.2322561744160472,0.09936468780566174,0.06873724385757582,0.14646494347906808,0.04573731325507186,-0.2724327275554266,-0.07127470755857013,-0.32712957386513786,0.2824823158672666
78,family,-0.037602043437689935,-0.047208659586892715,0.2903880406599647,-0.5345505180389418,-0.06354305151477187,-0.14605104496082758,-0.09634698687367872,-1.9594347360247726,-0.06296301043484877,0.8393596137230841,-0.11723979071411472,-0.1394408020500212,-0.22678326002603655,-0.502800251858241,-0.10175840338750862
79,defendant,0.4279508100866161,0.0029663921708152235,-0.3122052887575449,0.14712709539403254,-0.038260121875164414,0.009291302478727614,-0.11675643559493191,-0.1564234456217458,0.55932388930937,0.036770062121778295,-0.10467851650555723,-0.22686882697746044,-0.6512262111644711,-0.38395743133160387,-0.03758588214361998
80,drug,-0.22512827578076788,0.7732138139071919,-0.35547373549437355,-0.2014544476921161,-0.0496734035123075,-0.09989995721182787,0.06218356288288114,-1.2283995493222772,0.26174773035416765,-0.1182395497749331,-0.3371799743131814,-1.1544902874746,-0.12473790736528169,-0.1129654517065399,-0.06094907589911639
81,today,-0.9907493632612918,-0.682918149575264,0.36391931736149224,-0.017954111082461414,0.14876112943084707,-0.5173071943479297,-0.07620470950865282,0.19038483536110684,-0.21111387968370698,0.036842274189330566,-0.06383238820609065,-0.2611510446163405,0.12656948167234766,0.4078433650378599,-0.06258078676245285
82,put,0.2495855412188027,0.1388634823980691,0.0974659436813179,0.17546245376901745,-0.25982230132828216,0.09261692085849972,0.04751111764545022,0.005430548542507289,0.35386789352398346,-0.30701539605956274,-0.17565530670369114,0.23399840894361615,0.28248445137876366,-0.189746271763781,-0.07560753515323759
83,four,-0.019718271054390685,-0.2190278855510919,-0.4373130136424687,-0.32110753725909436,0.1525818049981545,0.1093856067728656,-0.11109280672112076,-0.30649412948308635,-0.05339747700659205,0.14492959657960072,-0.001776361339504226,0.22826200803887262,0.36552569787096456,-0.9328892060270316,-0.11554367961711678
84,right,-0.31768791758486553,-0.3509329514220906,0.3467387211321939,0.2580218428030131,-0.1800171231882364,-0.22660079139195827,-0.2834720911914152,-0.24028567850701937,-0.5091269120254445,0.08556467648800901,-0.21435184833966836,-0.05270820602084437,-0.14001486937781027,0.9749297998223609,-0.06054141679260827
85,gov,-0.5482868268587852,-0.5913104855359483,0.09960086614624121,0.16505043952035564,-0.24009320938339224,0.22499869339885487,-0.21107463461038015,-1.1535959107295486,-0.07707906363520796,-0.22240007423475383,-0.9836710318330646,-0.47586610122889617,1.101905081009736,-0.7302158203390068,0.28032968419705
86,parole,0.7233532875923099,-0.5945255690014652,-0.41226783273357687,0.06451314122897153,0.13722637820471204,0.16583816423625003,0.19998125096757025,-1.042223051337902,-0.14928845295183937,-0.5611805890653171,-0.22351470164897191,0.24307132447710725,-0.10384993665301652,-0.5972532283685518,-0.028643573358181927
87,thursday,-0.20332607872451447,-0.45647550206335546,0.0011433019499730948,-0.5351160934308782,0.20033882509775539,-0.18380341052780774,0.09252398179956048,0.017607735434166952,0.19065670215865804,-0.1443970898603049,-0.29397514167064637,-0.9065700269402063,0.41178008891532275,0.14557426172825774,-0.11049911335557948
88,wednesday,-0.6361552911325837,-0.05971540970029805,-0.0465442478890396,-0.2617063393131061,0.22692999893031465,-0.2760766420676997,0.000719965817821359,-0.7663329116147302,0.052829834995222966,0.10590362738078814,-0.06715624963379985,0.06646103332471492,0.10905037336239677,0.46628461496849294,-0.11053668670724197
89,conviction,-0.6358147669338682,0.03134711260754542,-0.8855156584390411,0.47964160699852487,0.012306631900061076,-0.17015749114257742,-0.27491317159318657,-0.5937054774129457,-0.3979438380176281,-0.0428757615007386,-0.7321781821570821,-0.17914228521068207,-0.3023968398727721,0.617456984263824,-0.037105280667611956
90,shot,-0.3254347823550854,-0.6359890925888264,-0.3483394394937092,-0.28577080500788177,0.023592677689676312,0.16487637538264943,0.34817051556177764,0.333869011760426,0.18341788680835028,-0.07753740239517216,-0.4226108223551858,-0.3683288880825205,-0.5179235761807227,-0.49796211326278395,-0.0422583075911449
91,texas,-0.5017535593987202,0.003634531566449463,-0.041829401877623296,0.11424182095601988,-0.29873377477187896,-0.2300274831593355,-0.10277119707840066,-0.18565454200543316,0.2654027980626437,-0.061491517077692015,0.08943546263764007,-0.4404293678016697,-0.002417116471640094,0.5793713284833526,-0.04193169013926754
